date,time,y_true,y_pred
2024-06-19,12:15,3.8211047398188382,4.8498497
2024-06-19,12:30,3.2001491848120724,3.8674963
2024-06-19,12:45,4.148094834037377,3.8872123
2024-06-19,13:00,1.4182086369528917,1.8067528
2024-06-19,13:15,5.81829040106962,4.9704103
2024-06-19,13:30,1.3294691945092938,2.469125
2024-06-19,13:45,1.6435459764045954,2.6732378
2024-06-19,14:00,3.2910311121529148,2.9438593
2024-06-19,14:15,6.134870660885647,5.607626
2024-06-19,14:30,4.074097009455375,4.2428017
2024-06-19,14:45,3.710647972846155,3.8679955
2024-06-19,15:00,4.09643349186042,4.8261304
2024-06-19,15:15,8.678035087650334,7.733006
2024-06-19,15:30,1.9969039493081364,3.046806
2024-06-19,15:45,6.418552297891322,6.124617
2024-06-19,16:00,4.840525708359455,5.503453
2024-06-19,16:15,7.248342249349679,5.9221168
2024-06-19,16:30,8.655173299677328,7.820107
2024-06-19,16:45,10.27371344139457,8.733553
2024-06-19,17:00,11.755832821012856,10.922509
2024-06-19,17:15,7.32797712948913,10.355652
2024-06-19,17:30,12.802930483405174,10.391984
2024-06-19,17:45,15.708874035639344,13.22011
2024-06-19,18:00,19.06737225298328,16.580044
2024-06-19,18:15,23.359143884889484,22.645712
2024-06-19,18:30,21.4202234204206,23.909834
2024-06-19,18:45,24.54578013658147,25.671824
2024-06-19,19:00,28.078086749919382,26.121689
2024-06-19,19:15,30.999046457002077,29.764248
2024-06-19,19:30,29.867345513019504,31.559855
2024-06-19,19:45,31.388617571732137,32.40983
2024-06-19,20:00,36.4886877288034,33.76055
2024-06-19,20:15,32.061988827595655,33.48424
2024-06-19,20:30,32.15974610989774,32.681244
2024-06-19,20:45,30.381363536683857,32.158413
2024-06-19,21:00,28.36701941810516,29.07253
2024-06-19,21:15,28.82748480310911,27.953102
2024-06-19,21:30,22.936903228482247,23.772385
2024-06-19,21:45,22.00354931629078,21.641094
2024-06-19,22:00,17.06826637616986,18.519215
2024-06-19,22:15,15.35534785355171,15.727776
2024-06-19,22:30,11.704830647846832,13.001878
2024-06-19,22:45,13.35369573867279,11.543074
2024-06-19,23:00,11.538450413424952,11.37661
2024-06-19,23:15,6.359150275911482,7.695962
2024-06-19,23:30,6.537025695578162,7.6876564
2024-06-19,23:45,4.276773803332193,5.286904
2024-06-20,00:00,1.0,0.84822696
2024-06-20,00:15,1.9644080763033356,2.151941
2024-06-20,00:30,1.6235070527668165,2.1462958
2024-06-20,00:45,1.7412271475606114,1.7438651
2024-06-20,01:00,2.6664401268306763,2.2037764
2024-06-20,01:15,4.102765396159472,3.2855341
2024-06-20,01:30,1.8135811148521064,1.6455297
2024-06-20,01:45,3.2425553740721256,2.729773
2024-06-20,02:00,2.2832387353593053,2.6626441
2024-06-20,02:15,3.7552312364034153,3.0855737
2024-06-20,02:30,2.662210365166425,3.005344
2024-06-20,02:45,2.3263692496938204,2.732926
2024-06-20,03:00,7.1233292087321685,6.0047536
2024-06-20,03:15,1.117258134978618,1.9376086
2024-06-20,03:30,1.0,2.4474638
2024-06-20,03:45,1.0,2.072889
2024-06-20,04:00,6.191483132090879,5.443347
2024-06-20,04:15,4.560605872187925,4.2560654
2024-06-20,04:30,6.040988011277708,5.467336
2024-06-20,04:45,3.454226180089834,4.1219883
2024-06-20,05:00,5.8615856410271485,5.3583584
2024-06-20,05:15,11.545262844538048,10.078032
2024-06-20,05:30,9.308451235280009,11.124801
2024-06-20,05:45,9.144545396242798,10.812857
2024-06-20,06:00,7.384285936137201,10.623409
2024-06-20,06:15,10.602931613987566,10.22885
2024-06-20,06:30,15.44370367599146,12.198429
2024-06-20,06:45,18.01288047148778,16.495512
2024-06-20,07:00,21.21243330463079,20.08494
2024-06-20,07:15,20.22319500773919,20.648785
2024-06-20,07:30,20.66016662056384,21.11643
2024-06-20,07:45,23.864303488246332,22.86101
2024-06-20,08:00,25.052115836580317,22.875446
2024-06-20,08:15,22.3543708159324,22.602036
2024-06-20,08:30,24.18400329993999,22.960634
2024-06-20,08:45,18.010115119434957,19.632772
2024-06-20,09:00,20.67666152395432,18.195747
2024-06-20,09:15,15.261029836307715,16.364485
2024-06-20,09:30,17.65592055895769,15.579615
2024-06-20,09:45,12.549321684619452,12.874395
2024-06-20,10:00,12.705725010253028,12.83031
2024-06-20,10:15,9.158630240786096,10.6785965
2024-06-20,10:30,8.082833283349295,8.803896
2024-06-20,10:45,5.327034622340509,6.852067
2024-06-20,11:00,6.531504071081547,6.622931
2024-06-20,11:15,1.779486302044538,2.171541
2024-06-20,11:30,3.4562914577360937,3.4222708
2024-06-20,11:45,1.8792725089988296,2.821974
2024-06-20,12:00,3.9544884732270247,3.2550523
2024-06-20,12:15,4.749172372326883,4.538591
2024-06-20,12:30,3.521504012295794,3.2140796
2024-06-20,12:45,7.665771488407945,6.2422748
2024-06-20,13:00,5.0024838312717055,5.3174834
2024-06-20,13:15,4.716449118745047,5.2323318
2024-06-20,13:30,1.0458218306189877,1.8873042
2024-06-20,13:45,5.049091057582461,4.398614
2024-06-20,14:00,7.138928130506225,6.4351234
2024-06-20,14:15,9.13683774007904,7.2243385
2024-06-20,14:30,2.8290365771580417,4.1725283
2024-06-20,14:45,3.388416229207418,4.528965
2024-06-20,15:00,6.597682589017741,6.0088277
2024-06-20,15:15,4.206709120933187,4.1800256
2024-06-20,15:30,7.298856535555434,6.5389395
2024-06-20,15:45,3.48126661692305,4.572212
2024-06-20,16:00,4.4430339417019376,4.981329
2024-06-20,16:15,6.147867762417645,5.9513574
2024-06-20,16:30,7.602072064426101,6.7808113
2024-06-20,16:45,10.620834281072147,8.687925
2024-06-20,17:00,12.986446606318555,11.609896
2024-06-20,17:15,13.022904993783596,12.659211
2024-06-20,17:30,11.910999544430354,14.840582
2024-06-20,17:45,18.078033811893413,16.05642
2024-06-20,18:00,17.46110826046274,17.780312
2024-06-20,18:15,18.82946498913356,18.156084
2024-06-20,18:30,25.76663229080696,24.202654
2024-06-20,18:45,26.665348574609578,27.583136
2024-06-20,19:00,31.23065117870876,29.96668
2024-06-20,19:15,33.458752102647765,33.939354
2024-06-20,19:30,32.32819042652083,32.721992
2024-06-20,19:45,30.58912527388234,33.283573
2024-06-20,20:00,30.445589466711223,32.09517
2024-06-20,20:15,32.56593552746263,31.805897
2024-06-20,20:30,34.760816400833384,32.15563
2024-06-20,20:45,32.42478799814216,32.10322
2024-06-20,21:00,25.283203858136357,28.936071
2024-06-20,21:15,28.82677107972821,26.015621
2024-06-20,21:30,25.39869711160333,26.261148
2024-06-20,21:45,22.52754902152162,22.647257
2024-06-20,22:00,20.30996324675564,19.896664
2024-06-20,22:15,20.53763001159312,18.9165
2024-06-20,22:30,14.226525026817546,16.027723
2024-06-20,22:45,14.184171793838257,13.73046
2024-06-20,23:00,6.727991785840372,8.198326
2024-06-20,23:15,6.953498406840056,7.750393
2024-06-20,23:30,4.639619040901174,5.6114235
2024-06-20,23:45,2.94520184618234,3.457218
2024-06-21,00:00,4.461758568910546,4.021143
2024-06-21,00:15,2.9512456935765057,3.2598605
2024-06-21,00:30,2.9547568323447244,3.2518585
2024-06-21,00:45,2.633920018829004,3.002195
2024-06-21,01:00,1.5717231693487403,1.4772663
2024-06-21,01:15,2.1204599995833933,1.997594
2024-06-21,01:30,4.729770753516838,4.2995234
2024-06-21,01:45,1.0,1.8490791
2024-06-21,02:00,2.138486611684161,2.3076138
2024-06-21,02:15,3.306200550294727,2.9413912
2024-06-21,02:30,1.543896356475858,2.005511
2024-06-21,02:45,1.0,1.7702287
2024-06-21,03:00,1.6559061616272026,2.051407
2024-06-21,03:15,6.249202190522434,5.4926653
2024-06-21,03:30,3.043782183773297,3.379748
2024-06-21,03:45,2.1933232371036104,2.9745438
2024-06-21,04:00,4.4713304171703685,4.495896
2024-06-21,04:15,4.320712191612851,3.9613073
2024-06-21,04:30,1.063558080677825,1.8060535
2024-06-21,04:45,3.260191631697001,2.8963728
2024-06-21,05:00,6.072305108561818,5.387274
2024-06-21,05:15,5.830632873636858,5.0101733
2024-06-21,05:30,4.150323143123284,4.930273
2024-06-21,05:45,7.048161347204676,6.646085
2024-06-21,06:00,8.793522937877315,7.4740553
2024-06-21,06:15,14.915225431433132,12.343599
2024-06-21,06:30,13.902857826801442,14.463152
2024-06-21,06:45,17.345447586717487,17.042847
2024-06-21,07:00,23.579814430267216,22.10767
2024-06-21,07:15,17.915260791367626,21.848755
2024-06-21,07:30,20.524872205711283,22.053938
2024-06-21,07:45,21.67853188350404,21.852894
2024-06-21,08:00,22.96256749898045,20.985807
2024-06-21,08:15,23.833310294022965,23.396421
2024-06-21,08:30,21.800665373904085,22.505423
2024-06-21,08:45,21.85639651971572,21.450727
2024-06-21,09:00,18.972288275225782,19.286676
2024-06-21,09:15,12.887813881401158,15.559595
2024-06-21,09:30,14.847386719597004,12.661447
2024-06-21,09:45,12.58059166249945,12.75125
2024-06-21,10:00,7.965431485613468,9.413489
2024-06-21,10:15,6.911431269207056,8.047702
2024-06-21,10:30,9.909061660267488,7.84902
2024-06-21,10:45,9.13367651240196,7.288469
2024-06-21,11:00,8.019144099906365,8.028874
2024-06-21,11:15,8.727213256345548,8.831846
2024-06-21,11:30,1.4856715327282173,2.8471134
2024-06-21,11:45,1.0,2.3260536
2024-06-21,12:00,4.512068843749713,4.2215915
2024-06-21,12:15,2.825450004651356,2.3597705
2024-06-21,12:30,1.7024317279726573,2.3917515
2024-06-21,12:45,1.0,2.0564215
2024-06-21,13:00,5.875242455408384,4.847096
2024-06-21,13:15,5.925540200377427,4.683556
2024-06-21,13:30,1.0,2.3150034
2024-06-21,13:45,1.0,2.144725
2024-06-21,14:00,5.749486978440069,4.110411
2024-06-21,14:15,4.767498644630371,4.187584
2024-06-21,14:30,7.135179344666986,6.4451294
2024-06-21,14:45,1.0,2.1507752
2024-06-21,15:00,1.0,2.4367223
2024-06-21,15:15,5.88147106568112,4.640964
2024-06-21,15:30,2.861560380328839,2.9892914
2024-06-21,15:45,3.3254708851255463,3.4399025
2024-06-21,16:00,3.932511980557992,4.3574767
2024-06-21,16:15,8.057772447572136,7.467675
2024-06-21,16:30,9.501053976105606,9.018645
2024-06-21,16:45,7.870218533322331,8.028786
2024-06-21,17:00,5.579269927087325,8.357304
2024-06-21,17:15,15.06171709666624,11.671669
2024-06-21,17:30,17.108199180201687,15.085885
2024-06-21,17:45,18.338120267510423,16.817528
2024-06-21,18:00,21.086541237292863,21.210558
2024-06-21,18:15,26.00808908923361,25.16983
2024-06-21,18:30,28.910686372026767,29.242804
2024-06-21,18:45,32.92939423152579,32.79795
2024-06-21,19:00,39.03507675196888,38.205235
2024-06-21,19:15,39.87367704600109,41.137028
2024-06-21,19:30,46.28924936596912,44.79402
2024-06-21,19:45,48.1234152054687,49.503666
2024-06-21,20:00,51.46020803459822,50.18469
2024-06-21,20:15,55.41571066265079,55.894756
2024-06-21,20:30,55.69817164231824,57.71514
2024-06-21,20:45,56.68422798017785,59.75483
2024-06-21,21:00,62.57778041285778,60.435184
2024-06-21,21:15,63.33117106038089,63.176327
2024-06-21,21:30,62.00946289567916,63.176327
2024-06-21,21:45,63.42393435958604,63.199017
2024-06-21,22:00,64.28531900394037,64.12578
2024-06-21,22:15,64.53529024102012,63.561153
2024-06-21,22:30,62.75726426125716,62.368507
2024-06-21,22:45,62.029225899467335,63.70123
2024-06-21,23:00,60.90572101797069,62.25234
2024-06-21,23:15,59.537830889037366,56.335255
2024-06-21,23:30,57.043470682927776,55.39224
2024-06-21,23:45,52.486141461436006,52.980118
2024-06-22,00:00,9.492427806195538,11.316203
2024-06-22,00:15,2.6743884685401063,2.3802667
2024-06-22,00:30,6.092136350991168,3.8760293
2024-06-22,00:45,4.253923311876241,4.7083807
2024-06-22,01:00,5.036201072686665,4.640822
2024-06-22,01:15,3.510521048633837,3.857102
2024-06-22,01:30,3.1787870090262427,3.46603
2024-06-22,01:45,5.016752336701011,4.3703933
2024-06-22,02:00,2.9946839695197056,3.1946428
2024-06-22,02:15,4.340940090813345,3.967174
2024-06-22,02:30,2.1287257586867154,2.4528203
2024-06-22,02:45,1.7294627634609767,2.6377568
2024-06-22,03:00,5.536163596137218,4.774325
2024-06-22,03:15,3.764843726765077,3.4489458
2024-06-22,03:30,2.522680567022804,2.9580379
2024-06-22,03:45,4.428584189819461,3.9460921
2024-06-22,04:00,5.293067900775056,4.960505
2024-06-22,04:15,6.066742220178739,5.137501
2024-06-22,04:30,3.8247023334519854,4.073997
2024-06-22,04:45,2.728941401868004,3.3310838
2024-06-22,05:00,3.634224269041116,3.8758707
2024-06-22,05:15,10.80761407857895,8.673252
2024-06-22,05:30,7.664884501306575,8.228504
2024-06-22,05:45,6.821998472947344,9.188039
2024-06-22,06:00,1.4623895419755957,5.034858
2024-06-22,06:15,3.0799572904227497,4.5439525
2024-06-22,06:30,1.0,3.2440548
2024-06-22,06:45,7.44796402304406,7.3962474
2024-06-22,07:00,5.434504746349454,5.4123025
2024-06-22,07:15,9.028742560948524,7.3871093
2024-06-22,07:30,5.266365808473688,7.089665
2024-06-22,07:45,4.148244157029437,5.8731256
2024-06-22,08:00,2.508537772887723,3.9874156
2024-06-22,08:15,2.842167364414115,3.5273564
2024-06-22,08:30,6.246928769041005,6.171364
2024-06-22,08:45,9.857291799879992,8.188824
2024-06-22,09:00,6.359431415919565,6.747998
2024-06-22,09:15,3.737448963109,5.758516
2024-06-22,09:30,6.0402217509806695,6.626122
2024-06-22,09:45,4.704398698132279,5.257759
2024-06-22,10:00,4.392056211561994,4.88708
2024-06-22,10:15,4.516645009370794,5.1821322
2024-06-22,10:30,4.52510585404968,4.761059
2024-06-22,10:45,2.408056813683575,2.9750588
2024-06-22,11:00,5.734256040900583,4.907364
2024-06-22,11:15,4.492323739193966,4.8587017
2024-06-22,11:30,3.805572887033378,4.2897577
2024-06-22,11:45,7.174268858307011,6.1379895
2024-06-22,12:00,6.467883954378715,6.0476832
2024-06-22,12:15,5.7465641863521055,5.9269857
2024-06-22,12:30,5.554943800761972,6.035773
2024-06-22,12:45,3.657495600779876,4.073768
2024-06-22,13:00,4.636574874761648,4.6993165
2024-06-22,13:15,4.877499728961217,4.9158597
2024-06-22,13:30,6.570573971188562,5.615111
2024-06-22,13:45,8.884519540533061,7.4178615
2024-06-22,14:00,4.889744398509957,6.301009
2024-06-22,14:15,6.182768518041296,6.375847
2024-06-22,14:30,7.054650337265292,6.6260495
2024-06-22,14:45,5.034448867112137,5.9281554
2024-06-22,15:00,5.664588725909677,6.2063565
2024-06-22,15:15,7.188019891626289,6.8025317
2024-06-22,15:30,3.10220450731054,3.9460273
2024-06-22,15:45,2.531051713981628,3.7613478
2024-06-22,16:00,3.699268330286,4.0266924
2024-06-22,16:15,4.900792529660251,4.9459558
2024-06-22,16:30,8.418271408531963,7.451341
2024-06-22,16:45,8.090818527440033,7.362475
2024-06-22,17:00,4.751261651020616,6.040289
2024-06-22,17:15,8.747887609315733,7.248434
2024-06-22,17:30,6.2755496826984585,7.0880404
2024-06-22,17:45,5.563137020667816,6.426042
2024-06-22,18:00,8.567097512418048,7.327829
2024-06-22,18:15,6.58833415240168,6.8787622
2024-06-22,18:30,2.5133561423635804,3.5306754
2024-06-22,18:45,4.758221571594307,4.980887
2024-06-22,19:00,5.988960492845522,5.6823196
2024-06-22,19:15,6.544682905540217,5.582511
2024-06-22,19:30,4.087792661881531,4.7005305
2024-06-22,19:45,4.83749392484102,5.0458565
2024-06-22,20:00,7.8735270332568605,6.5330734
2024-06-22,20:15,9.333925923593863,7.7759504
2024-06-22,20:30,5.673186854129304,6.6862483
2024-06-22,20:45,7.554061235902354,7.662726
2024-06-22,21:00,5.516328400899327,6.8490434
2024-06-22,21:15,1.1477129235097905,1.6345778
2024-06-22,21:30,7.923409978555171,6.456295
2024-06-22,21:45,1.4248535258293296,3.3825712
2024-06-22,22:00,4.329238524343267,4.2048383
2024-06-22,22:15,7.122307323970753,6.0384903
2024-06-22,22:30,6.845982325036928,6.105052
2024-06-22,22:45,8.438678383472212,6.9963684
2024-06-22,23:00,5.008854138101284,5.991898
2024-06-22,23:15,6.180324973217444,6.389934
2024-06-22,23:30,2.014316009164029,2.72187
2024-06-22,23:45,7.292216540430356,6.780148
2024-06-23,00:00,1.2197512999922455,2.0368671
2024-06-23,00:15,6.605040712462158,4.7377906
2024-06-23,00:30,1.0,2.3384433
2024-06-23,00:45,10.434767884738893,8.6451845
2024-06-23,01:00,4.812338404228242,6.4647593
2024-06-23,01:15,5.29566369725829,6.1887083
2024-06-23,01:30,5.766566693978834,7.164983
2024-06-23,01:45,4.449467680471393,4.99754
2024-06-23,02:00,3.0549293902235672,3.5924625
2024-06-23,02:15,7.747962842841407,6.5566974
2024-06-23,02:30,4.870459450159435,5.076861
2024-06-23,02:45,2.400979944607155,3.8094835
2024-06-23,03:00,3.5812960372187903,4.242377
2024-06-23,03:15,1.0,2.2424052
2024-06-23,03:30,3.641420066382822,2.879505
2024-06-23,03:45,4.491490800178412,3.795895
2024-06-23,04:00,8.0599936858078,7.216448
